id,小类,lon_gcj02,"lat_gcj02",typecode,citycode,adcode,X,Y
B01AF04FE6,口腔医院,125.343904,43.888118,90202,431,220102,65.51006035,34.18209865
B01AF05916,药房,125.312814,43.832989,90601,431,220104,63.90825668,31.34176946
B01AF05A45,药房,125.290442,43.886051,90601,431,220106,62.75561752,34.07560369
B01AF05A87,医疗保健用品,125.317699,43.876538,90602,431,220104,64.15993925,33.58547959
B01AF05BFB,医疗保健用品,125.316178,43.906949,90602,431,220103,64.08157503,35.15230015
B01AF06022,诊所,125.249991,43.889073,90300,431,220106,60.67152102,34.23130169
B01AF06329,综合医院,125.300502,43.885914,90100,431,220104,63.27392388,34.06854524
B01AF06351,疾病预防,125.37537,43.852109,90500,431,220102,67.1312361,32.32686069
B01AF065F6,医疗保健用品,125.332618,43.893493,90602,431,220102,64.92858861,34.45902675
B01AF0668B,骨科医院|医疗保健服务,125.325581,43.884596,090206|090300,431,220102,64.56603177,34.0006399
B01AF069E8,药房,125.317235,43.906008,90601,431,220103,64.13603327,35.10381841
B01AF06ADD,医疗保健用品,125.331983,43.906917,90602,431,220103,64.89587246,35.15065146
B01AF06CBA,综合医院,125.317157,43.877737,90100,431,220104,64.13201459,33.64725388
B01AF06DS7,口腔医院,125.345781,43.879484,90202,431,220102,65.60676622,33.73726195
B01AF06EG1,三级甲等医院,125.298913,43.868737,90101,431,220104,63.19205621,33.18356031
B01AF06EG9,综合医院,125.326093,43.862891,90100,431,220102,64.59241078,32.88236558
B01AF06EJF,综合医院,125.300331,43.885562,90100,431,220104,63.26511371,34.05040967
B01AF06EMK,药房,125.294531,43.937573,90601,431,220103,62.96628896,36.73009479
B01AF06EU0,综合医院,125.314051,43.891544,90100,431,220104,63.97198879,34.35861133
B01AF06G9B,综合医院,125.281169,43.866435,90100,431,220104,62.27785858,33.0649578
B01AF06GQK,药房,125.255161,43.889536,90601,431,220106,60.93788722,34.25515614
B01AF06H3F,诊所,125.337419,43.88163,90300,431,220102,65.17594337,33.84782711
B01AF06HXB,综合医院,125.336189,43.905967,90100,431,220103,65.11257192,35.10170603
B01AF06I2C,综合医院,125.333601,43.87486,90100,431,220102,64.97923426,33.4990265
B01AF06J4D,药房,125.263684,43.872171,90601,431,220106,61.37700502,33.36048517
B01AF06K5Z,药房,125.271753,43.902876,90601,431,220106,61.79273207,34.94245305
B01AF06L8B,综合医院,125.288328,43.836939,90100,431,220104,62.64670105,31.54527942
B01AF06M8L,专科医院,125.318093,43.895379,90200,431,220104,64.18023872,34.55619631
B01AF06MKU,口腔医院,125.228542,43.852574,90202,431,220106,59.56643621,32.35081819
B01AF06MSC,三级甲等医院,125.304093,43.865944,90101,431,220104,63.45893762,33.03966074
B01AF06NHS,药房,125.333866,43.907027,90601,431,220103,64.99288746,35.15631883
B01AF06NJN,药房,125.292395,43.844142,90601,431,220104,62.85623902,31.91638884
B01AF06QMU,医疗保健用品,125.342941,43.883187,90602,431,220102,65.46044514,33.92804609
B01AF06QS2,疾病预防|医疗保健服务,125.320165,43.868127,090500|090300,431,220104,64.28699128,33.15213219
B01AF06RCZ,药房,125.331587,43.906056,90601,431,220103,64.87546994,35.10629145
B01AF06RFH,医疗保健用品,125.332336,43.906988,90602,431,220103,64.91405955,35.15430949
B01AF06RKX,综合医院,125.425339,43.783688,90100,431,220102,69.7057143,28.80170763
B01AF06SEY,三级甲等医院,125.304662,43.876629,90101,431,220104,63.48825335,33.59016805
B01AF06SK7,三级甲等医院,125.332665,43.88739,90101,431,220102,64.93101013,34.14459099
B01AF06TEJ,综合医院,125.261289,43.892109,90100,431,220106,61.25361101,34.38772098
B01AF06TYG,口腔医院,125.31785,43.88606,90202,431,220104,64.16771899,34.07606738
B01AF06UP4,医疗保健用品,125.341972,43.884197,90602,431,220102,65.41052079,33.98008282
B01AF06VF1,口腔医院,125.352005,43.864137,90202,431,220102,65.92743608,32.94656138
B01AF06WKW,医疗保健用品,125.340946,43.885331,90602,431,220102,65.35765973,34.03850821
B01AF070HY,综合医院,125.323191,43.900951,90100,431,220103,64.44289536,34.84327415
B01AF071R0,综合医院,125.275304,43.876416,90100,431,220106,61.97568494,33.57919397
B01AF072GL,药房,125.331977,43.905476,90601,431,220103,64.89556333,35.07640897
B01AF0749Y,综合医院,125.293314,43.88935,90100,431,220106,62.90358729,34.24557314
B01AF0758L,综合医院,125.249843,43.902592,90100,431,220106,60.66389584,34.92782094
B01AF0768X,三级甲等医院,125.31647,43.894495,90101,431,220104,64.09661931,34.5106513
B01AF078AH,三级甲等医院,125.312837,43.885166,90101,431,220104,63.90944168,34.03000716
B01AF0791A,药房,125.331763,43.905879,90601,431,220103,64.88453773,35.09717214
B01AF07BKA,药房,125.334071,43.877614,90601,431,220102,65.00344936,33.64091673
B01AF07CSJ,药房,125.322124,43.891518,90601,431,220104,64.38792192,34.35727177
B01AF07II0,药房,125.276537,43.853425,90601,431,220104,62.03921096,32.39466299
B01AF07JQ1,药房,125.318033,43.876171,90601,431,220104,64.17714743,33.5665712
B01AF07OLM,药房,125.318289,43.906992,90601,431,220103,64.19033694,35.15451558
B01AF07OO0,宠物诊所,125.342762,43.861115,90701,431,220102,65.45122279,32.79086338
B01AF07ORJ,药房,125.322133,43.907296,90601,431,220103,64.38838561,35.17017812
B01AF07OSP,综合医院,125.283452,43.889534,90100,431,220106,62.39548218,34.2550531
B01AF07OU6,综合医院,125.331577,43.903211,90100,431,220103,64.87495473,34.95971276
B01AF07OUW,药房,125.293736,43.888198,90601,431,220106,62.92532936,34.18622037
B01AF07OW3,药房,125.299894,43.871651,90601,431,220104,63.24259881,33.33369398
B01AF07OYZ,药房,125.245494,43.867873,90601,431,220106,60.4398288,33.13904573
B01AF07OZD,药房,125.326901,43.908429,90601,431,220103,64.63404016,35.22855198
B01AF07OZU,宠物诊所,125.32075,43.864832,90701,431,220104,64.31713136,32.98236882
B01AF07S31,专科医院,125.338083,43.903025,90200,431,220103,65.21015365,34.95012976
B01AF07S8Z,药房,125.292643,43.891791,90601,431,220106,62.86901636,34.37133714
B01AF07S90,药房,125.279232,43.878962,90601,431,220106,62.17806142,33.71036772
B01AF07SD8,药房,125.164585,44.427056,90601,431,220122,56.27127516,61.9489968
B01AF07SDC,药房,125.174189,44.432478,90601,431,220122,56.76608772,62.22834641
B01AF07SDD,药房,125.343946,43.888085,90601,431,220102,65.51222425,34.18039844
B01AF07SZ5,药房,125.191336,44.437443,90601,431,220122,57.64952701,62.4841507
B01AF07T30,医疗保健服务场所,125.311234,43.890956,90000,431,220104,63.8268527,34.32831668
B01AF07TKH,医疗保健用品,125.328953,43.904973,90602,431,220103,64.73976229,35.05049365
B01AF07TL0,专科医院|医疗保健服务,125.364108,43.860028,090200|090300,431,220102,66.55100088,32.7348595
B01AF07TU1,诊所,125.322478,43.871765,90300,431,220104,64.40616053,33.33956744
B01AF07TUB,诊所,125.309918,43.875638,90300,431,220104,63.7590504,33.53911023
B01AF07TUC,诊所,125.276533,43.852384,90300,431,220104,62.03900487,32.3410291
B01AF07TUD,诊所,125.304756,43.840112,90300,431,220104,63.49309638,31.70875716
B01AF07TUX,诊所,125.300397,43.888449,90300,431,220104,63.26851412,34.19915227
B01AF07TVB,口腔医院,125.319528,43.864821,90202,431,220104,64.25417208,32.98180209
B01AF07TVC,口腔医院,125.319718,43.874203,90202,431,220104,64.26396117,33.46517687
B01AF07TVV,疾病预防,125.3025,43.57297,90500,431,220104,63.37686385,17.94519863
B01AF07TVX,卫生院,125.30172,43.572136,90102,431,220104,63.33667708,17.9022297
B01AF07TXR,卫生院,125.305336,43.736777,90102,431,220104,63.52297885,26.3847822
B01AF07TYC,卫生院,125.312109,43.890832,90102,431,220104,63.87193402,34.32192802
B01AF07U5X,药房,125.336833,43.895718,90601,431,220102,65.14575177,34.5736621
B01AF07UA1,兽医站,125.376176,43.533904,90702,431,220102,67.17276243,15.93245943
B01AF07UBW,药房,125.852353,44.159978,90601,431,220113,91.70611926,48.18873565
B01AF07V4Z,药房,126.476869,44.608359,90601,431,220182,123.882125,71.29000065
B01AF07VDI,药房,126.55528,44.81934,90601,431,220182,127.9219779,82.16005981
B01AF07VGY,诊所,125.293415,43.870567,90300,431,220104,62.90879096,33.27784467
B01AF07VK4,药房,125.703652,44.527287,90601,431,220183,84.04481959,67.11304901
B01AF07VKV,药房,125.697664,44.539356,90601,431,220183,83.7363088,67.73486208
B01AF07VKW,药房,125.704214,44.536985,90601,431,220183,84.07377468,67.61270459
B01AF07VP0,药房,125.710387,44.532695,90601,431,220183,84.39181694,67.39167732
B01AF07VPL,诊所,125.711082,44.533973,90300,431,220183,84.42762439,67.45752181
B01AF07VTR,药房,126.539663,44.82672,90601,431,220182,127.1173665,82.54028853
B01AF07VVL,药房,125.69586,44.541155,90601,431,220183,83.643364,67.82754927
B01AF07W2M,综合医院,125.339731,43.936883,90100,431,220103,65.2950611,36.69454495
B01AF07WAM,医疗保健用品,126.540659,44.831723,90602,431,220182,127.1686819,82.79805063
B01AF07WIP,诊所,125.338181,43.906802,90300,431,220103,65.21520276,35.14472649
B01AF07WMS,药房,125.858117,44.160012,90601,431,220113,92.00308923,48.19048738
B01AF07X5X,药房,125.180948,44.432856,90601,431,220122,57.11432159,62.24782154
B01AF07X6A,药房,125.162961,44.436682,90601,431,220122,56.18760423,62.44494283
B01AF07X9A,药房,125.684811,43.530997,90601,431,220112,83.07410287,15.7826864
B01AF07XLG,药房,125.826948,44.148462,90601,431,220113,90.39721537,47.59541397
B01AF07XXQ,药房,126.561835,44.829699,90601,431,220182,128.2597014,82.6937711
B01AF07Y1L,专科医院,125.165946,44.172745,90200,431,220122,56.34139593,48.84651073
B01AF07Y84,药房,125.847101,44.157404,90601,431,220113,91.4355283,48.05611929
B01AF07YFJ,卫生院,125.291635,43.872106,90102,431,220104,62.81708268,33.35713627
B01AF07YNU,药房,125.296435,43.882762,90601,431,220104,63.06438591,33.90614945
B01AF07YS2,专科医院,125.24416,44.001806,90200,431,220103,60.37109911,40.03947578
B01AF07ZG4,药房,125.321818,43.907063,90601,431,220103,64.37215633,35.1581736
B01AF07ZO6,药房,126.565073,44.833364,90601,431,220182,128.426528,82.88259743
B01AF07ZO7,药房,126.560133,44.827174,90601,431,220182,128.1720118,82.5636793
B01AF07ZR9,卫生院,125.184043,44.061783,90102,431,220103,57.27378065,43.12958123
B01AF07ZU9,药房,125.184759,44.428687,90601,431,220122,57.31067005,62.03302838
B01AF07ZUU,药房,125.167025,44.427475,90601,431,220122,56.39698764,61.97058431
B01AF080RK,药房,125.364845,43.867848,90601,431,220105,66.58897223,33.13775769
B01AF0814Y,综合医院,125.296877,43.870361,90100,431,220104,63.08715842,33.26723124
B01AF081C6,药房,125.716645,44.540057,90601,431,220183,84.71423854,67.77097866
B01AF081C9,口腔医院,125.285341,43.860969,90202,431,220104,62.49280631,32.78334124
B01AF081DM,药房,125.168771,44.420565,90601,431,220122,56.48694419,61.61457069
B01AF081G6,药房,125.16852,44.434331,90601,431,220122,56.47401229,62.32381577
B01AF081IY,药房,125.841614,44.15621,90601,431,220113,91.15282979,47.99460261
B01AF081O8,综合医院,126.553676,44.81811,90100,431,220182,127.8393374,82.09668835
B01AF081UX,药房,125.242715,43.863059,90601,431,220106,60.29665054,32.89102119
B01AF081X6,药房,125.336975,43.920696,90601,431,220103,65.15306782,35.86056631
B01AF0828K,三级甲等医院,125.242921,43.856558,90101,431,220106,60.30726397,32.55607987
B01AF0829E,专科医院,125.390213,43.881764,90200,431,220105,67.89596983,33.85473099
B01AF082A2,药房,125.300761,43.893303,90601,431,220104,63.28726795,34.44923766
B01AF082A4,药房,125.328759,43.832495,90601,431,220102,64.72976712,31.31631784
B01AF082A7,药房,125.261344,43.900987,90601,431,220106,61.2564447,34.84512892
B01AF082A9,药房,125.349643,43.859531,90601,431,220102,65.80574228,32.70925331
B01AF082AB,药房,125.341805,43.84099,90601,431,220102,65.4019167,31.75399305
B01AF082AD,药房,125.376259,43.828553,90601,431,220102,67.17703872,31.11322006
B01AF082AH,药房,125.275945,43.851935,90601,431,220104,62.00871023,32.31789594
B01AF082AI,药房,125.365237,43.848361,90601,431,220102,66.60916866,32.13375808
B01AF082AJ,药房,125.294816,43.900382,90601,431,220106,62.98097259,34.81395841
B01AF082AM,药房,125.365299,43.846835,90601,431,220102,66.612363,32.05513626
B01AF082AP,药房,125.333692,43.876775,90601,431,220102,64.98392271,33.59769019
B01AF082AR,药房,125.291742,43.911924,90601,431,220106,62.82259548,35.40861965
B01AF082AS,药房,125.330255,43.890913,90601,431,220102,64.80684329,34.32610126
B01AF082AU,药房,125.318013,43.876662,90601,431,220104,64.176117,33.59186826
B01AF082AW,药房,125.213265,43.856182,90601,431,220106,58.77934214,32.53670779
B01AF082AZ,药房,125.381392,43.874873,90601,431,220105,67.44149862,33.49969628
B01AF082B2,药房,125.255778,43.888703,90601,431,220106,60.96967599,34.21223873
B01AF082B3,药房,125.293413,43.887751,90601,431,220106,62.90868792,34.16319025
B01AF082B4,药房,125.378333,43.878505,90601,431,220105,67.28389433,33.6868224
B01AF082B5,药房,125.321872,43.926324,90601,431,220103,64.3749385,36.15052936
B01AF082B6,药房,125.346633,43.878777,90601,431,220102,65.65066254,33.70083625
B01AF082B7,药房,125.365776,43.827456,90601,431,220102,66.63693876,31.05670096
B01AF082B8,药房,125.165298,44.436406,90601,431,220122,56.30801,62.43072289
B01AF082I4,医疗保健用品,125.318033,43.876458,90602,431,220104,64.17714743,33.58135787
B01AF082S3,医疗保健用品,125.318047,43.875886,90602,431,220104,64.17786873,33.55188757
B01AF082VH,专科医院,125.855179,44.144807,90200,431,220113,91.85171904,47.40710286
B01AF082XQ,三级甲等医院,125.307485,43.84098,90101,431,220104,63.63369857,31.75347783
B01AF082Z9,医疗保健服务场所,125.287531,43.913592,90000,431,220106,62.60563841,35.49455753
B01AF0835M,医疗保健用品,125.668046,43.525488,90602,431,220112,82.2103448,15.49885442
B01AF08388,骨科医院,125.354129,43.897368,90206,431,220102,66.03686776,34.65867259
B01AF083D3,医疗保健用品,125.340887,43.885383,90602,431,220102,65.35461996,34.04118732
B01AF083H3,综合医院,125.353751,43.93156,90100,431,220103,66.01739263,36.42029597
B01AF083O3,药房,125.847444,44.151015,90601,431,220113,91.45320018,47.72694838
B01AF083QE,医疗保健用品,125.331936,43.90589,90602,431,220103,64.89345095,35.09773888
B01AF083VY,急救中心,125.372007,43.878762,90400,431,220105,66.95796927,33.70006342
B01AF083WT,诊所,125.708488,44.534706,90300,431,220183,84.2939776,67.49528707
B01AF083WW,药房,125.839567,44.155692,90601,431,220113,91.04736527,47.96791447
B01AF084XM,医疗保健用品,125.333738,43.907154,90602,431,220103,64.9862927,35.16286206
B01AF08585,医疗保健用品,125.332619,43.907305,90602,431,220103,64.92864014,35.17064181
B01AF0858Y,眼科医院,125.390487,43.852873,90203,431,220102,67.91008673,32.36622312
B01AF085UQ,药房,125.342679,43.89545,90601,431,220102,65.4469465,34.55985434
B01AF085US,药房,125.334548,43.924213,90601,431,220103,65.02802512,36.04176746
B01AF085WZ,专科医院,125.845232,44.154766,90200,431,220113,91.33923461,47.92020555
B01AF0860W,专科医院,125.83407,44.14847,90200,431,220113,90.76415154,47.59582614
B01AF08615,诊所,125.83625,44.152951,90300,431,220113,90.87646843,47.82669401
B01AF086DM,药房,126.542144,44.823352,90601,431,220182,127.2451914,82.36676409
B01AF086HS,药房,125.364546,43.827997,90601,431,220102,66.5735673,31.0845741
B01AF086JA,综合医院,125.18585,44.416511,90100,431,220122,57.36688002,61.4057025
B01AF086JX,药房,126.540117,44.830866,90601,431,220182,127.1407573,82.7538967
B01AF086K9,医疗保健用品,125.331353,43.904978,90602,431,220103,64.86341391,35.05075126
B01AF086VI,口腔医院|医疗保健服务,125.310616,43.899352,090202|090300,431,220103,63.79501241,34.76089126
B01AF086WG,诊所,125.342367,43.93082,90300,431,220103,65.43087179,36.38217005
B01AF086X6,专科医院|医疗保健服务,125.29616,43.940123,090200|090300,431,220103,63.0502175,36.86147464
B01AF087WA,医疗保健用品,125.490744,43.565309,90602,431,220112,73.07547849,17.55049237
B01AF0880X,口腔医院,125.290296,43.906593,90202,431,220106,62.74809538,35.1339585
B01AF0882O,医疗保健用品,125.197217,43.83709,90602,431,220106,57.95252499,31.55305917
B01AF088B6,诊所,125.743596,44.077119,90300,431,220113,86.10279468,43.91971507
B01AF088DE,药房,125.191144,44.440644,90601,431,220122,57.63963488,62.64907104
B01AF088IP,药房,125.673558,43.846816,90601,431,220105,82.49433135,32.05415735
B01AF088PX,医疗保健用品,125.490915,43.565334,90602,431,220112,73.08428867,17.5517804
B01AF088R8,整形美容,126.557315,44.82244,90201,431,220182,128.0268242,82.31977648
B01AF088T4,诊所,125.287712,43.912145,90300,431,220106,62.6149638,35.4200059
B01AF088U9,诊所,125.247849,43.903787,90300,431,220106,60.56116195,34.98938915
B01AF088UC,口腔医院,125.292303,43.91979,90202,431,220106,62.85149904,35.81388783
B01AF088UK,诊所,125.279703,43.873884,90300,431,220106,62.20232805,33.44874151
B01AF088UO,口腔医院,125.297451,43.923393,90202,431,220106,63.11673176,35.99951982
B01AF088YL,整形美容,125.28885,43.862704,90201,431,220104,62.67359528,32.87273106
B01AF089G8,药房,125.184274,43.890933,90601,431,220106,57.28568212,34.32713169
B01AF089GR,药房,126.561003,44.828414,90601,431,220182,128.2168355,82.62756596
B01AF08A0F,诊所,125.347188,43.896466,90300,431,220102,65.67925698,34.61220019
B01AF08A1J,疾病预防,125.337827,43.897828,90500,431,220102,65.19696415,34.68237248
B01AF08A1V,诊所,125.331485,43.876754,90300,431,220102,64.87021475,33.59660824
B01AF08A22,口腔医院,125.338579,43.884108,90202,431,220102,65.23570832,33.9754974
B01AF08A24,口腔医院,125.33443,43.894407,90202,431,220102,65.02194559,34.50611741
B01AF08A2I,骨科医院,125.339002,43.887521,90206,431,220102,65.25750192,34.15134031
B01AF08A3P,诊所,125.331978,43.877446,90300,431,220102,64.89561485,33.63226112
B01AF08A62,诊所,125.347059,43.885707,90300,431,220102,65.6726107,34.05788029
B01AF08AAJ,骨科医院,125.183837,44.420537,90206,431,220122,57.26316722,61.61312809
B01AF08ABI,药房,125.152619,44.577244,90601,431,220122,55.6547688,69.68690895
B01AF08AGL,兽医站,125.173986,44.428124,90702,431,220122,56.75562885,62.00402177
B01AF08AIQ,卫生院,125.189025,44.433006,90102,431,220122,57.5304608,62.25554977
B01AF08BM8,医疗保健用品,125.301525,43.880077,90602,431,220104,63.32663039,33.76781421
B01AF08BQ3,药房,125.641492,43.811686,90601,431,220105,80.84224269,30.24420679
B01AF08BSC,药房,125.827877,44.148901,90601,431,220113,90.44507885,47.61803191
B01AF08BSO,药房,125.175769,44.437019,90601,431,220122,56.8474917,62.46230558
B01AF08BST,药房,125.183106,44.437421,90601,431,220122,57.225505,62.48301722
B01AF08BZX,药房,125.710475,44.53295,90601,431,220183,84.39635083,67.4048153
B01AF08C6Z,医疗保健用品,125.317696,43.876711,90602,431,220104,64.15978468,33.59439281
B01AF08CMN,医疗保健用品,125.491278,43.564933,90602,431,220112,73.10299098,17.53112028
B01AF08CP2,药房,125.834954,44.149784,90601,431,220113,90.80969655,47.6635254
B01AF08CP9,药房,125.853629,44.14476,90601,431,220113,91.7718607,47.40468135
B01AF08CYR,医疗保健用品,125.490096,43.565366,90602,431,220112,73.04209256,17.55342909
B01AF08D8H,药房,126.561422,44.829023,90601,431,220182,128.238423,82.65894256
B01AF08DAR,药房,125.309398,43.939555,90601,431,220103,63.73225921,36.83221042
B01AF08DKA,药房,125.52564,43.829349,90601,431,220105,74.87337302,31.15423118
B01AF08DM3,医疗保健用品,125.66604,43.524241,90602,431,220112,82.10699265,15.4346071
B01AF08DMO,综合医院,125.65586,43.521887,90100,431,220112,81.58250371,15.31332547
B01AF08DNQ,医疗保健用品,125.502558,43.564531,90602,431,220112,73.68415358,17.51040863
B01AF08DQ4,综合医院,125.655565,43.523119,90100,431,220112,81.56730486,15.37679997
B01AF08DQ5,急救中心,125.655569,43.523144,90400,431,220112,81.56751095,15.37808801
B01AF08EFV,药房,125.681446,43.529323,90601,431,220112,82.900733,15.6964394
B01AF08EJ1,药房,125.379876,43.920453,90601,431,220105,67.36339201,35.84804659
B01AF08EY2,医疗保健用品,125.317315,43.877034,90602,431,220104,64.14015499,33.61103426
B01AF08FC4,药房,125.179972,44.438416,90601,431,220122,57.0640366,62.53428112
B01AF08FPW,专科医院,125.354166,43.89739,90200,431,220102,66.03877406,34.65980606
B01AF08FQP,药房,125.834639,44.145444,90601,431,220113,90.79346728,47.43992206
B01AF08FRC,药房,125.844304,44.159976,90601,431,220113,91.29142265,48.1886326
B01AF08GR3,药房,125.316754,43.906785,90601,431,220103,64.11125142,35.14385062
B01AF08HX5,妇科医院,125.342056,43.87992,90209,431,220102,65.4148486,33.75972533
B01AF08I4C,药房,125.826279,44.159644,90601,431,220113,90.36274748,48.17152746
B01AF08I8S,药房,125.17952,44.438218,90601,431,220122,57.04074888,62.52407986
B01AF08IHJ,药房,125.176025,44.437035,90601,431,220122,56.86068121,62.46312992
B01AF08IKQ,药房,125.711837,44.532455,90601,431,220183,84.46652313,67.37931216
B01AF08IUJ,药房,125.655402,44.067323,90601,431,220113,81.55890686,43.41501038
B01AF08IXX,药房,125.184827,44.058065,90601,431,220103,57.31417352,42.93802426
B01AF08J8J,骨科医院,125.348452,43.884999,90206,431,220102,65.74438016,34.02140306
B01AF08J9B,医疗保健用品,125.490717,43.56494,90602,431,220112,73.07408741,17.53148093
B01AF08J9S,医疗保健用品,125.490063,43.56535,90602,431,220112,73.04039235,17.55260475
B01AF08JCX,口腔医院,125.698309,44.526962,90202,431,220183,83.76954018,67.09630452
B01AF08JZU,诊所,125.231943,43.862902,90300,431,220106,59.74166086,32.88293232
B01AF08K5M,药房,125.835527,44.151742,90601,431,220113,90.83921838,47.76440451
B01AF08K8S,药房,125.318545,43.830868,90601,431,220104,64.20352644,31.23249235
B01AF08K8T,药房,125.337489,43.898211,90601,431,220102,65.17954988,34.70210522
B01AF08KG0,药房,125.364618,43.878432,90601,431,220105,66.57727685,33.68306133
B01AF08KG2,药房,125.328291,43.907243,90601,431,220103,64.70565505,35.16744748
B01AF08KG9,药房,126.56278,44.831036,90601,431,220182,128.3083892,82.76265536
B01AF08KGX,药房,125.29537,43.900513,90601,431,220106,63.00951551,34.82070773
B01AF08KH9,药房,125.279977,43.869463,90601,431,220106,62.21644494,33.22096493
B01AF08KHB,药房,125.312553,43.884655,90601,431,220104,63.89480957,34.00367967
B01AF08KHF,药房,125.291486,43.910036,90601,431,220106,62.80940597,35.31134705
B01AF08KHM,药房,125.292271,43.919477,90601,431,220106,62.84985036,35.7977616
B01AF08KHP,药房,125.366504,43.892094,90601,431,220105,66.67444641,34.38694816
B01AF08KHU,药房,125.318645,43.865732,90601,431,220104,64.20867859,33.02873818
B01AF08KHY,药房,125.307999,43.891006,90601,431,220104,63.66018062,34.33089276
B01AF08KHZ,药房,125.315986,43.875432,90601,431,220104,64.0716829,33.5284968
B01AF08KI1,药房,125.373794,43.905682,90601,431,220105,67.0500382,35.0870224
B01AF08KI3,药房,125.16294,44.436528,90601,431,220122,56.18652228,62.43700852
B01AF08KN5,药房,125.190851,44.441334,90601,431,220122,57.62453908,62.68462088
B01AF08KOA,骨科医院|医疗保健服务,125.274652,43.900433,090206|090100,431,220106,61.94209292,34.81658601
B01AF08KU3,药房,125.847635,44.157631,90601,431,220113,91.46304079,48.06781467
B01AF08KVO,医疗保健用品,125.491666,43.565341,90602,431,220112,73.12298132,17.55214105
B01AF08KY1,药房,125.171026,44.434167,90601,431,220122,56.60312519,62.31536624
B01AF08L09,药房,125.176299,44.428542,90601,431,220122,56.8747981,62.02555776
B01AF08L1H,医疗保健用品,125.491907,43.564909,90602,431,220112,73.13539801,17.52988376
B01AF08L1X,药房,125.38,43.875389,90601,431,220105,67.36978068,33.52628138
B01AF08L20,药房,125.293329,43.934198,90601,431,220103,62.90436011,36.55620971
B01AF08LGO,综合医院,126.55756,44.83206,90100,431,220182,128.0394469,82.81541338
B01AF08LO4,药房,126.561816,44.828889,90601,431,220182,128.2587225,82.65203868
B01AF08LXZ,综合医院,125.314067,43.900465,90100,431,220103,63.97281313,34.8182347
B01AF08M0W,口腔医院,125.669808,43.52494,90202,431,220112,82.30112569,15.47062063
B01AF08MCA,药房,125.185298,44.428665,90601,431,220122,57.33844015,62.0318949
B01AF08NQ7,整形美容,125.289451,43.863133,90201,431,220104,62.7045597,32.89483378
B01AF08NVV,诊所,125.316685,43.883326,90300,431,220104,64.10769644,33.93520758
B01AF08OBC,药房,125.339794,43.907854,90601,431,220103,65.29830695,35.19892712
B01AF08P2O,药房,126.549036,44.833987,90601,431,220182,127.6002776,82.91469532
B01AF08P6P,综合医院,125.287873,43.894058,90100,431,220106,62.62325877,34.4881364
B01AF08PJM,三级甲等医院,125.3792,43.861729,90101,431,220102,67.32856347,32.82249759
B01AF08U60,诊所,125.256103,43.893757,90300,431,220106,60.98642048,34.47262843
B01AF08UQQ,药房,125.258481,43.819232,90601,431,220104,61.10893862,30.63298809
B01AF08VMV,药房,125.173849,44.442128,90601,431,220122,56.74857041,62.72552896
