id,小类,lon_gcj02,"lat_gcj02",typecode,citycode,adcode,X,Y
B01AF0356B,行业协会,125.296119,43.886727,130407,431,220104,60.63403909,34.64433432
B01AF035A7,乡镇级政府及事业单位,125.485668,43.565378,130105,431,220112,70.17285708,18.47284505
B01AF035D0,公证鉴定机构,125.3372,43.881688,130505,431,220102,62.70138939,34.39075291
B01AF0366D,社会团体相关,125.296119,43.886727,130400,431,220104,60.63403909,34.64433432
B01AF037D0,乡镇级政府及事业单位,125.283022,43.831795,130105,431,220104,59.97494883,31.87994966
B01AF03938,乡镇级政府及事业单位,125.266367,43.895315,130105,431,220106,59.13680665,35.07651476
B01AF03949,乡镇级政府及事业单位,125.368986,43.879662,130105,431,220105,64.30098036,34.28879698
B01AF03B68,乡镇以下级政府及事业单位,125.479733,43.959156,130106,431,220103,69.87418557,38.28923379
B01AF03BFA,社会团体相关,125.317997,43.905939,130400,431,220103,61.73502227,35.61115436
B01AF03DC9,区县级政府及事业单位,125.245774,43.88639,130104,431,220106,58.1004895,34.62737522
B01AF03DE3,乡镇以下级政府及事业单位,125.350407,44.011862,130106,431,220103,63.36601526,40.94159777
B01AF03EA7,交通管理机构,125.326772,43.835909,130601,431,220102,62.17661324,32.0869816
B01AF03EE2,社会团体相关,125.388529,43.950936,130400,431,220105,65.28445756,37.8755725
B01AF03F1D,公安警察,125.321283,43.905172,130501,431,220103,61.90038613,35.57255604
B01AF03F9E,区县级政府及事业单位,125.368097,43.875194,130104,431,220105,64.25624254,34.06395043
B01AF03FE1,区县级政府及事业单位,125.266968,43.889417,130104,431,220106,59.16705122,34.77970523
B01AF04174,行业协会,125.324464,43.875561,130407,431,220104,62.06046601,34.08241924
B01AF041B9,公安警察,125.340673,43.851794,130501,431,220102,62.8761638,32.88637449
B01AF041C1,乡镇以下级政府及事业单位,125.279389,43.993265,130106,431,220103,59.79212262,40.00572684
B01AF0421B,政府机关相关,125.365181,43.859114,130100,431,220102,64.10949846,33.2547444
B01AF04271,区县级政府及事业单位,125.225517,43.890999,130104,431,220106,57.08108114,34.85931742
B01AF0428F,公安警察,125.400855,43.859208,130501,431,220105,65.9047482,33.25947483
B01AF0434D,省直辖市级政府及事业单位,125.34078,43.880724,130102,431,220102,62.88154844,34.34224081
B01AF043F8,省直辖市级政府及事业单位,125.255032,43.897443,130102,431,220106,58.56638685,35.18360371
B01AF04406,区县级政府及事业单位,125.226592,43.890958,130104,431,220106,57.13517918,34.85725414
B01AF044A7,区县级政府及事业单位,125.701268,44.538688,130104,431,220183,81.02265928,67.45346185
B01AF0459D,区县级政府及事业单位,125.374327,43.865577,130104,431,220105,64.56975955,33.57998685
B01AF04651,区县级政府及事业单位,125.288168,43.833845,130104,431,220104,60.23391489,31.98311336
B01AF04748,行业协会,125.323885,43.882878,130407,431,220104,62.03132855,34.45063818
B01AF0479B,乡镇以下级政府及事业单位,125.350418,44.011862,130106,431,220103,63.36656882,40.94159777
B01AF0489D,公安警察,125.247574,43.868017,130501,431,220106,58.19107226,33.70277681
B01AF048B9,区县级政府及事业单位,125.256345,43.880497,130104,431,220106,58.63246194,34.33081731
B01AF04902,行业协会,125.301409,43.887043,130407,431,220104,60.90025177,34.66023663
B01AF04913,工商税务机构,125.326324,43.8571,130700,431,220102,62.1540682,33.15339235
B01AF04930,省直辖市级政府及事业单位|科教文化服务,125.326051,43.842132,130102|140000,431,220102,62.14032981,32.40014634
B01AF0495A,乡镇级政府及事业单位,125.317745,43.891848,130105,431,220104,61.72234068,34.90204229
B01AF049AA,公安警察,125.381348,43.878984,130501,431,220105,64.92308265,34.25467747
B01AF04A08,地市级政府及事业单位,125.363646,43.863962,130103,431,220102,64.03225149,33.49871398
B01AF04B72,区县级政府及事业单位,125.349121,43.863997,130104,431,220102,63.30129891,33.50047531
B01AF04D60,交通管理机构,125.289527,43.936815,130601,431,220103,60.30230488,37.16495071
B01AF04F5A,区县级政府及事业单位,125.350403,43.864043,130104,431,220102,63.36581396,33.5027902
B01AF050F9,法院,125.339384,43.839506,130503,431,220102,62.81129648,32.26799615
B01AF0533F,地市级政府及事业单位,125.311092,43.87162,130103,431,220104,61.38753672,33.88409331
B01AF0551E,乡镇级政府及事业单位,125.351896,43.920112,130105,431,220103,63.44094733,36.32439298
B01AF055D9,社会团体相关,125.375375,43.865108,130400,431,220105,64.62249885,33.556385
B01AF055EF,区县级政府及事业单位,125.262615,43.895749,130104,431,220106,58.94799191,35.09835527
B01AF05678,交通管理机构,125.390651,43.858712,130601,431,220102,65.39124457,33.23451425
B01AF05712,地市级政府及事业单位,125.37511,43.852023,130103,431,220102,64.60916305,32.89789863
B01AF05756,省直辖市级政府及事业单位,125.29627,43.886984,130102,431,220104,60.64163798,34.65726753
B01AF057C2,公安警察,125.275194,43.876864,130501,431,220106,59.58101446,34.1479911
B01AF0589D,省直辖市级政府及事业单位,125.319644,43.896999,130102,431,220103,61.8179055,35.16125997
B01AF05B00,省直辖市级政府及事业单位,125.320772,43.877867,130102,431,220104,61.87467069,34.19846583
B01AF05BE9,省直辖市级政府及事业单位,125.321517,43.895462,130102,431,220104,61.91216189,35.08391235
B01AF05C20,省直辖市级政府及事业单位,125.317965,43.881036,130102,431,220104,61.73341191,34.35794182
B01AF05D93,行业协会,125.296529,43.871802,130407,431,220104,60.65467183,33.89325224
B01AF05DB0,乡镇级政府及事业单位,125.317714,43.891828,130105,431,220104,61.72078064,34.90103581
B01AF05ECE,慈善机构,125.324193,43.894814,130408,431,220104,62.04682827,35.05130255
B01AF05FB6,行业协会,125.296119,43.886727,130407,431,220104,60.63403909,34.64433432
B01AF061B7,公安警察,125.303893,43.849253,130501,431,220104,61.02525598,32.75850182
B01AF061E2,工商部门,125.346064,43.904144,130701,431,220103,63.14745918,35.52082322
B01AF061E3,行业协会,125.329845,43.904474,130407,431,220103,62.33125815,35.53743006
B01AF06273,公安警察,125.36517,43.859055,130501,431,220102,64.1089449,33.2517753
B01AF06306,区县级政府及事业单位,125.267188,43.889273,130104,431,220106,59.17812245,34.77245861
B01AF063A4,法院,125.386103,43.865634,130503,431,220105,65.16237212,33.5828553
B01AF064ED,区县级政府及事业单位,125.256135,43.880975,130104,431,220106,58.62189395,34.35487207
B01AF0659D,地市级政府及事业单位,125.340683,43.851827,130103,431,220102,62.87666704,32.88803517
B01AF0659F,公安警察,125.235991,43.854845,130501,431,220106,57.60817218,33.03991228
B01AF065B6,区县级政府及事业单位,125.648753,43.523261,130104,431,220112,78.37990713,16.35335934
B01AF065DE,工商税务机构,125.278291,43.936596,130700,431,220103,59.73686713,37.15392981
B01AF066FF,地市级政府及事业单位,125.325427,43.884837,130103,431,220102,62.10892779,34.54922242
B01AF067A0,省直辖市级政府及事业单位,125.333494,43.89867,130102,431,220102,62.51488954,35.24535097
B01AF067BC,公安警察,125.344592,43.902724,130501,431,220103,63.07338261,35.44936348
B01AF068C4,乡镇级政府及事业单位,125.329845,43.904474,130105,431,220103,62.33125815,35.53743006
B01AF0691B,乡镇以下级政府及事业单位,125.433276,43.831942,130106,431,220102,67.53629475,31.88734725
B01AF069A4,社会治安机构,125.239399,43.853683,130506,431,220106,57.77967554,32.98143607
B01AF069D5,检察院,125.321155,43.905646,130502,431,220103,61.89394469,35.5964095
B01AF06A32,地市级政府及事业单位,125.379846,43.857493,130103,431,220102,64.84749637,33.17316959
B01AF06C0B,法院,125.321155,43.905646,130503,431,220103,61.89394469,35.5964095
B01AF06C34,社会团体相关,125.244372,43.934185,130400,431,220106,58.02993559,37.03259923
B01AF06CEO,行业协会,125.310829,43.887927,130407,431,220104,61.37430157,34.70472283
B01AF06CLK,省直辖市级政府及事业单位,125.334106,43.899546,130102,431,220102,62.54568768,35.28943458
B01AF06CSC,行业协会,125.296119,43.886727,130407,431,220104,60.63403909,34.64433432
B01AF06D3U,慈善机构,125.324744,43.847833,130408,431,220104,62.07455666,32.68704209
B01AF06DPQ,公证鉴定机构,125.320496,43.895463,130505,431,220104,61.86078134,35.08396267
B01AF06DXG,地市级政府及事业单位,125.284412,43.879234,130103,431,220106,60.04489886,34.26725841
B01AF06E7Q,民主党派,125.296475,43.871839,130300,431,220104,60.65195435,33.89511422
B01AF06E7W,地市级政府及事业单位,125.332201,43.883149,130103,431,220102,62.44982092,34.46427592
B01AF06EGT,省直辖市级政府及事业单位,125.337657,43.891343,130102,431,220102,62.72438735,34.87662879
B01AF06EJM,公证鉴定机构,125.32729,43.836526,130505,431,220102,62.20268095,32.11803135
B01AF06FAD,社会团体相关,125.414152,43.865465,130400,431,220105,66.57390321,33.57435058
B01AF06FD4,民主党派,125.296304,43.871987,130300,431,220104,60.64334899,33.90256213
B01AF06FPU,民主党派,125.354237,43.864253,130300,431,220102,63.55875525,33.51335819
B01AF06GEK,地市级政府及事业单位,125.340552,43.880826,130103,431,220102,62.87007463,34.34737383
B01AF06GSQ,地市级政府及事业单位,125.279969,43.889612,130103,431,220106,59.8213104,34.78951837
B01AF06GVM,省直辖市级政府及事业单位,125.324945,43.801862,130102,431,220102,62.08467174,30.37360861
B01AF06GZV,区县级政府及事业单位,125.322193,43.870865,130104,431,220104,61.94618075,33.84609888
B01AF06H1J,公安警察,125.296797,43.883363,130501,431,220104,60.6681586,34.4750452
B01AF06HR1,行业协会,125.32405,43.819208,130407,431,220102,62.03963197,31.24652452
B01AF06HY3,省直辖市级政府及事业单位,125.338775,43.862557,130102,431,220102,62.78064931,33.4280091
B01AF06ILB,区县级政府及事业单位,125.273983,43.907521,130104,431,220106,59.52007239,35.69076655
B01AF06IXF,社会团体相关,125.354303,43.86389,130400,431,220102,63.56207662,33.49509067
B01AF06IZE,民主党派,125.296456,43.871852,130300,431,220104,60.6509982,33.89576843
B01AF06J1B,地市级政府及事业单位,125.299871,43.893,130103,431,220104,60.82285383,34.96001526
B01AF06JCL,民主党派,125.354227,43.864264,130300,431,220102,63.55825201,33.51391175
B01AF06JFS,省直辖市级政府及事业单位,125.322609,43.89545,130102,431,220104,61.96711544,35.08330847
B01AF06JHI,民主党派,125.354235,43.864239,130300,431,220102,63.5586546,33.51265366
B01AF06JIM,省直辖市级政府及事业单位,125.296119,43.886727,130102,431,220104,60.63403909,34.64433432
B01AF06JT7,残联,125.3437,43.882391,130404,431,220102,63.02849381,34.42613051
B01AF06JYF,工商税务机构,125.304618,43.891535,130700,431,220104,61.06174071,34.88629095
B01AF06KND,省直辖市级政府及事业单位,125.322521,43.90426,130102,431,220103,61.96268695,35.52666077
B01AF06KPG,公安警察,125.3194,43.895119,130501,431,220104,61.8056265,35.0666513
B01AF06KSC,社会团体相关,125.324082,43.894726,130400,431,220104,62.04124233,35.04687406
B01AF06LDF,行业协会,125.326262,43.895539,130407,431,220102,62.15094812,35.08778728
B01AF06LGL,省直辖市级政府及事业单位,125.326284,43.895539,130102,431,220102,62.15205525,35.08778728
B01AF06LNH,地市级政府及事业单位,125.323208,43.883072,130103,431,220104,61.99725937,34.46040099
B01AF06LNI,区县级政府及事业单位,125.328724,43.902158,130104,431,220103,62.27484522,35.42088023
B01AF06LO5,省直辖市级政府及事业单位,125.326649,43.83453,130102,431,220102,62.17042342,32.01758513
B01AF06LS3,省直辖市级政府及事业单位,125.250278,43.901433,130102,431,220106,58.3271477,35.38439551
B01AF06M45,社会团体相关,125.333494,43.89867,130400,431,220102,62.51488954,35.24535097
B01AF06N13,法院,125.25712,43.8849,130503,431,220106,58.67146286,34.55239282
B01AF06NIM,省直辖市级政府及事业单位,125.323717,43.871165,130102,431,220104,62.02287416,33.861196
B01AF06O2Z,省直辖市级政府及事业单位,125.324851,43.848361,130102,431,220104,62.0799413,32.71361303
B01AF06OIY,省直辖市级政府及事业单位,125.344333,43.923225,130102,431,220103,63.06034875,36.48105084
B01AF06OJW,省直辖市级政府及事业单位,125.295841,43.85591,130102,431,220104,60.62004909,33.09350708
B01AF06OQ8,省直辖市级政府及事业单位,125.263007,43.897624,130102,431,220106,58.96771882,35.19271231
B01AF06ORJ,省直辖市级政府及事业单位,125.252603,43.901843,130102,431,220106,58.44415044,35.40502825
B01AF06OT5,省直辖市级政府及事业单位,125.274191,43.901933,130102,431,220106,59.53053973,35.40955739
B01AF06OW7,省直辖市级政府及事业单位,125.30837,43.872136,130102,431,220104,61.25055545,33.91006037
B01AF06P08,省直辖市级政府及事业单位,125.326649,43.83453,130102,431,220102,62.17042342,32.01758513
B01AF06P9R,社会团体相关,125.296547,43.87179,130400,431,220104,60.65557766,33.89264835
B01AF06Q8X,省直辖市级政府及事业单位,125.322787,43.89544,130102,431,220104,61.97607307,35.08280523
B01AF06QKM,省直辖市级政府及事业单位,125.285433,43.861035,130102,431,220104,60.09627941,33.35141634
B01AF06RBM,省直辖市级政府及事业单位,125.303045,43.886243,130102,431,220104,60.98258144,34.61997763
B01AF06RGK,交通管理机构,125.326812,43.835933,130601,431,220102,62.17862619,32.08818937
B01AF06ROV,省直辖市级政府及事业单位,125.288942,43.840614,130102,431,220104,60.27286548,32.32375488
B01AF06RR0,省直辖市级政府及事业单位,125.296203,43.886982,130102,431,220104,60.63826629,34.65716688
B01AF06SLK,省直辖市级政府及事业单位,125.326272,43.89553,130102,431,220102,62.15145136,35.08733437
B01AF06SMN,省直辖市级政府及事业单位,125.298982,43.88277,130102,431,220104,60.77811601,34.44520321
B01AF06TG1,行业协会,125.298086,43.850329,130407,431,220104,60.73302592,32.81265018
B01AF06V8G,地市级政府及事业单位,125.338443,43.888304,130103,431,220102,62.76394182,34.72369489
B01AF06VON,公安警察,125.322986,43.885276,130501,431,220104,61.98608749,34.57131455
B01AF06VQL,省直辖市级政府及事业单位,125.298086,43.850329,130102,431,220104,60.73302592,32.81265018
B01AF06VRI,社会团体相关,125.324744,43.847833,130400,431,220104,62.07455666,32.68704209
B01AF06W1G,地市级政府及事业单位,125.331781,43.877866,130103,431,220102,62.42868494,34.19841551
B01AF06W4H,工商税务机构,125.3043,43.880402,130700,431,220104,61.04573775,34.32603656
B01AF06WDN,社会团体相关,125.43201,43.831527,130400,431,220102,67.47258487,31.86646289
B01AF06WH6,省直辖市级政府及事业单位,125.285541,43.86119,130102,431,220104,60.10171438,33.35921652
B01AF06WK3,公证鉴定机构,125.326649,43.83453,130505,431,220102,62.17042342,32.01758513
B01AF06X3N,省直辖市级政府及事业单位,125.29037,43.844612,130102,431,220104,60.34472781,32.52494926
B01AF06X67,省直辖市级政府及事业单位|体育休闲服务,125.342437,43.863162,130102|080000,431,220102,62.96493491,33.45845497
B01AF06XDO,省直辖市级政府及事业单位,125.326649,43.83453,130102,431,220102,62.17042342,32.01758513
B01AF06XML,社会治安机构,125.364816,43.83839,130506,431,220102,64.09113029,32.21183484
B01AF06Y44,行业协会,125.250957,43.884973,130407,431,220106,58.36131754,34.55606645
B01AF06ZOX,省直辖市级政府及事业单位,125.317884,43.861755,130102,431,220104,61.72933568,33.38764944
B01AF070AI,省直辖市级政府及事业单位,125.319576,43.877665,130102,431,220104,61.81448348,34.18830043
B01AF070AP,省直辖市级政府及事业单位,125.32198,43.894237,130102,431,220104,61.93546179,35.02226575
B01AF070HC,省直辖市级政府及事业单位,125.328301,43.898119,130102,431,220103,62.25355827,35.21762257
B01AF071MI,地市级政府及事业单位,125.29768,43.880715,130103,431,220104,60.71259448,34.34178789
B01AF071TJ,省直辖市级政府及事业单位,125.324744,43.847833,130102,431,220104,62.07455666,32.68704209
B01AF0722E,社会团体相关,125.324099,43.894429,130400,431,220104,62.04209784,35.03192791
B01AF072PY,省直辖市级政府及事业单位,125.317401,43.882432,130102,431,220104,61.70502931,34.42819378
B01AF07348,区县级政府及事业单位,125.332201,43.885787,130104,431,220102,62.44982092,34.59702999
B01AF073R9,省直辖市级政府及事业单位,125.285511,43.898068,130102,431,220106,60.10020467,35.21505606
B01AF073TN,省直辖市级政府及事业单位,125.254274,43.896004,130102,431,220106,58.52824144,35.11118783
B01AF074E5,省直辖市级政府及事业单位,125.326649,43.83453,130102,431,220102,62.17042342,32.01758513
B01AF074KE,省直辖市级政府及事业单位,125.255032,43.897443,130102,431,220106,58.56638685,35.18360371
B01AF074YD,公证鉴定机构,125.274768,43.860857,130505,431,220104,59.55957654,33.34245871
B01AF075W8,省直辖市级政府及事业单位,125.326649,43.83453,130102,431,220102,62.17042342,32.01758513
B01AF0760L,省直辖市级政府及事业单位,125.326649,43.83453,130102,431,220102,62.17042342,32.01758513
B01AF076B0,行业协会,125.314754,43.864295,130407,431,220104,61.57182232,33.51547179
B01AF076CR,民主党派,125.296421,43.871987,130300,431,220104,60.64923687,33.90256213
B01AF077PP,公检法机关,125.317585,43.895232,130500,431,220104,61.71428888,35.07233789
B01AF077T6,行业协会,125.322747,43.89553,130407,431,220104,61.97406012,35.08733437
B01AF0791B,慈善机构,125.343677,43.882422,130408,431,220102,63.02733637,34.42769055
B01AF079G2,区县级政府及事业单位,125.301499,43.884548,130104,431,220104,60.90478091,34.53467886
B01AF079HU,乡镇级政府及事业单位,125.301376,43.845724,130105,431,220104,60.89859109,32.58090928
B01AF07BDL,公安警察,125.65963,43.525007,130501,431,220112,78.92727865,16.44122462
B01AF07FXS,区县级政府及事业单位,125.81961,44.146628,130104,431,220113,86.97807344,47.72352933
B01AF07GZL,政府机关相关,125.234611,43.902809,130100,431,220106,57.53872539,35.453641
B01AF07HVE,社会团体相关,125.343056,43.873627,130400,431,220102,62.99608531,33.9850931
B01AF07J7Z,区县级政府及事业单位,125.65643,43.527781,130104,431,220112,78.76624262,16.58082272
B01AF07J9T,区县级政府及事业单位,125.65969,43.525263,130104,431,220112,78.93029807,16.4541075
B01AF07JAW,区县级政府及事业单位,125.657545,43.523108,130104,431,220112,78.82235361,16.3456598
B01AF07KR9,教会,125.353606,43.888863,130409,431,220102,63.52700096,34.75182587
B01AF07MEE,慈善机构,125.326556,43.888095,130408,431,220102,62.16574331,34.71317723
B01AF07TTW,区县级政府及事业单位,125.204381,43.79696,130104,431,220104,56.01743819,30.12692155
B01AF07TUG,乡镇级政府及事业单位,125.21431,43.800866,130105,431,220104,56.51710278,30.32348615
B01AF07TUN,区县级政府及事业单位,125.293875,43.881141,130104,431,220104,60.52111258,34.36322581
B01AF07TUQ,乡镇级政府及事业单位,125.323069,43.860123,130105,431,220104,61.99026437,33.30552107
B01AF07TV5,乡镇级政府及事业单位,125.279532,43.862946,130105,431,220104,59.79931892,33.44758504
B01AF07TVU,乡镇以下级政府及事业单位,125.30562,43.546155,130106,431,220104,61.11216511,17.50547145
B01AF07TVW,乡镇级政府及事业单位,125.302508,43.572973,130105,431,220104,60.95555758,18.85505399
B01AF07TVY,乡镇级政府及事业单位,125.302328,43.572881,130105,431,220104,60.9464993,18.8504242
B01AF07TWC,乡镇以下级政府及事业单位,125.299907,43.888271,130106,431,220104,60.82466549,34.72203421
B01AF07TWH,区县级政府及事业单位,125.288615,43.8331,130104,431,220104,60.25640961,31.94562216
B01AF07TWI,法院,125.302324,43.572883,130503,431,220104,60.94629801,18.85052485
B01AF07TWJ,法院,125.213335,43.800329,130503,431,220104,56.46803712,30.29646229
B01AF07TWK,法院,125.303979,43.84312,130503,431,220104,61.02958383,32.44986621
B01AF07TWL,法院,125.311034,43.885851,130503,431,220104,61.38461794,34.60025071
B01AF07TWM,法院,125.30403,43.843086,130503,431,220104,61.03215034,32.44815521
B01AF07TWX,公检法机关,125.300646,43.845714,130500,431,220104,60.86185474,32.58040604
B01AF07TXN,乡镇以下级政府及事业单位,125.313162,43.877122,130106,431,220104,61.4917069,34.16097463
B01AF07TXT,乡镇以下级政府及事业单位,125.315613,43.737956,130106,431,220104,61.61505043,27.15761854
B01AF07TXV,乡镇以下级政府及事业单位,125.326324,43.738703,130106,431,220104,62.1540682,27.19521039
B01AF07TXW,乡镇以下级政府及事业单位,125.293951,43.709851,130106,431,220104,60.52493718,25.74326932
B01AF07TXY,乡镇级政府及事业单位,125.308222,43.738404,130105,431,220104,61.24310753,27.18016358
B01AF07TY0,乡镇以下级政府及事业单位,125.314402,43.759393,130106,431,220104,61.55410836,28.23640894
B01AF07U58,乡镇以下级政府及事业单位,125.274591,43.936622,130106,431,220106,59.55066923,37.15523823
B01AF07U59,乡镇以下级政府及事业单位,125.229966,43.899612,130106,431,220106,57.30497153,35.29275595
B01AF07U5A,地市级政府及事业单位,125.317049,43.85945,130103,431,220104,61.68731534,33.27165318
B01AF07UQN,慈善机构,125.280217,43.889515,130408,431,220106,59.83379069,34.78463696
B01AF07V1F,外地政府办,125.293994,43.882943,130107,431,220104,60.5271011,34.45390922
B01AF07V48,乡镇级政府及事业单位,125.386306,43.621703,130105,431,220102,65.17258784,21.30733071
B01AF07VJB,区县级政府及事业单位,125.707381,44.536663,130104,431,220183,81.33028841,67.35155624
B01AF07VJN,区县级政府及事业单位,125.700122,44.538327,130104,431,220183,80.96498825,67.43529497
B01AF07VJO,区县级政府及事业单位,125.71104,44.538397,130104,431,220183,81.51442304,67.43881763
B01AF07VJQ,区县级政府及事业单位,125.704271,44.537192,130104,431,220183,81.17378152,67.3781775
B01AF07VKP,区县级政府及事业单位,125.704373,44.537229,130104,431,220183,81.17891455,67.38003948
B01AF07VL0,行业协会,125.70275,44.541396,130407,431,220183,81.09723909,67.58973858
B01AF07VL2,公安警察,125.694508,44.527341,130501,431,220183,80.68247068,66.88243817
B01AF07VL3,交通管理机构|政府机构及社会团体,125.709788,44.472106,130601|130604,431,220183,81.4514177,64.1028054
B01AF07VL4,交通管理机构,126.018089,44.748246,130601,431,220183,96.96628258,77.9992079
B01AF07VL9,交通管理机构,126.018088,44.748245,130601,431,220183,96.96623226,77.99915758
B01AF07VLD,公安警察,125.716851,44.543789,130501,431,220183,81.8068544,67.71016334
B01AF07VLE,区县级政府及事业单位,125.695212,44.51967,130104,431,220183,80.7178986,66.49640462
B01AF07VLN,区县级政府及事业单位,125.703647,44.526565,130104,431,220183,81.1423795,66.84338693
B01AF07VLP,区县级政府及事业单位,125.688877,44.530353,130104,431,220183,80.39909759,67.03401332
B01AF07VLT,区县级政府及事业单位,125.707233,44.536726,130104,431,220183,81.32284049,67.35472663
B01AF07VLW,公证鉴定机构,125.713578,44.533491,130505,431,220183,81.64214474,67.19192928
B01AF07VM1,区县级政府及事业单位,125.68867,44.530198,130104,431,220183,80.38868058,67.02621314
B01AF07VM2,区县级政府及事业单位,125.712434,44.550729,130104,431,220183,81.58457436,68.05941022
B01AF07VM3,区县级政府及事业单位,125.712522,44.550726,130104,431,220183,81.58900285,68.05925924
B01AF07VMV,公证鉴定机构,125.706965,44.53088,130505,431,220183,81.30935373,67.06053395
B01AF07VMZ,乡镇以下级政府及事业单位,125.690231,44.541771,130106,431,220183,80.46723596,67.60860999
B01AF07VNZ,乡镇级政府及事业单位,125.476084,44.129044,130105,431,220103,69.69055418,46.83863637
B01AF07VP6,检察院,125.689129,44.52935601,130502,431,220183,80.41177918,66.98384104
B01AF07VP7,检察院,125.689073,44.529195,130502,431,220183,80.40896105,66.97573841
B01AF07VPE,区县级政府及事业单位,125.698744,44.539483,130104,431,220183,80.89564211,67.49346923
B01AF07VPK,行业协会,125.702736,44.541375,130407,431,220183,81.09653456,67.58868178
B01AF07VPW,区县级政府及事业单位,125.705611,44.532919,130104,431,220183,81.24121536,67.16314409
B01AF07VQH,乡镇级政府及事业单位,125.953128,44.691561,130105,431,220183,93.69720094,75.14660569
B01AF07VQT,区县级政府及事业单位,125.708183,44.534071,130104,431,220183,81.37064806,67.22111706
B01AF07VQZ,区县级政府及事业单位,125.704374,44.537229,130104,431,220183,81.17896487,67.38003948
B01AF07VS0,区县级政府及事业单位,125.696106,44.535146,130104,431,220183,80.76288804,67.2752151
B01AF07VS4,乡镇级政府及事业单位,125.570928,44.290659,130105,431,220183,74.46346067,54.9717105
B01AF07W2H,社会团体相关,125.56708,43.852861,130400,431,220105,74.26981485,32.94006994
B01AF07WHN,社会团体相关,125.609958,43.841766,130400,431,220105,76.42759694,32.38172785
B01AF07WZD,区县级政府及事业单位,125.382509,43.867296,130104,431,220105,64.98150854,33.66649339
B01AF07WZE,行业协会,125.382505,43.867243,130407,431,220105,64.98130724,33.66382623
B01AF07WZS,行业协会,125.36741,43.880178,130407,431,220105,64.22167011,34.31476403
B01AF07WZT,乡镇级政府及事业单位,125.367961,43.876232,130105,431,220105,64.24939851,34.11618649
B01AF07X0A,行业协会,125.568131,43.852496,130407,431,220105,74.32270512,32.92170177
