id,小类,lon_gcj02,"lat_gcj02",typecode,citycode,adcode,X,Y
B01AF14TIX,摩托车维修,126.541795,44.806757,40200,431,220182,127.7675347,80.80579981
B01AF14W3O,摩托车维修,125.448229,43.801094,40200,431,220102,68.98434586,26.74772004
B01AF14W57,摩托车服务相关,125.448099,43.827192,40000,431,220102,68.97735788,28.15058339
B01AF14YI5,摩托车销售,125.301636,43.954633,40100,431,220103,61.10443371,35.00100519
B01AF14YM9,摩托车销售,125.376999,43.941933,40100,431,220105,65.15547175,34.31833355
B01B200P1Z,摩托车维修,124.809581,43.305018,40200,431,220184,34.65467028,0.08181309
B01B200XC2,摩托车销售,124.814481,43.499456,40100,431,220184,34.91806328,10.53356971
B01B200XC5,摩托车销售,124.813692,43.498883,40100,431,220184,34.87565163,10.50276885
B01B200Y9N,摩托车销售,124.22787,43.786587,40100,431,220184,3.385567569,25.96791551
B01B201B9G,摩托车维修,124.790289,43.442964,40200,431,220184,33.61765443,7.496917227
B0FFF3OPV4,摩托车维修,125.222138,43.838024,40200,431,220106,56.83112424,28.73284317
B0FFF3TAZ7,摩托车服务相关,125.22666,43.859302,40000,431,220106,57.07419834,29.87661382
B0FFF3X4EV,摩托车销售,124.814657,43.499312,40100,431,220184,34.92752392,10.52582918
B0FFF9OOG4,摩托车维修,125.463795,43.954831,40200,431,220103,69.82107552,35.01164842
B0FFF9OV7C,摩托车维修,125.825343,44.160816,40200,431,220113,89.25560839,46.0840987
B0FFF9Q2DR,摩托车维修,126.529965,44.81659,40200,431,220182,127.1316288,81.33435967
B0FFF9QNR1,摩托车销售,126.478917,44.606191,40100,431,220182,124.3876113,70.02464068
B0FFF9QR60,摩托车维修,125.820169,44.662444,40200,431,220183,88.97748689,73.04844604
B0FFF9QR78,摩托车维修,125.819642,44.662564,40200,431,220183,88.9491587,73.05489648
B0FFFAAA1C,摩托车维修,125.369497,43.836601,40200,431,220102,64.75221169,28.6563517
B0FFFAAI4W,摩托车服务相关,125.402347,43.875227,40000,431,220105,66.51801984,30.73264106
B0FFFAATMP,摩托车维修,126.55119,44.818234,40200,431,220182,128.2725505,81.42273071
B0FFFACPDJ,摩托车销售,125.167187,43.778824,40100,431,220104,53.87730617,25.55062575
B0FFFF5XMR,摩托车维修,125.709156,44.53395,40200,431,220183,83.01013042,66.14142161
B0FFFFAWV2,摩托车销售,125.709127,44.533906,40100,431,220183,83.00857156,66.13905645
B0FFFFBF0O,摩托车销售,125.458545,44.478657,40100,431,220183,69.53886874,63.16921979
B0FFFOYW4X,摩托车维修,125.322499,43.904852,40200,431,220103,62.22589658,32.32509361
B0FFFP3J1L,摩托车服务相关,125.190148,44.428444,40000,431,220122,55.11154425,60.47008662
B0FFFRYKD6,摩托车服务相关,125.322658,43.906901,40000,431,220103,62.23444342,32.43523489
B0FFFS08T5,摩托车维修,125.193603,43.857877,40200,431,220106,55.29726319,29.80001484
B0FFFSLXR2,摩托车维修,125.306717,43.898562,40200,431,220103,61.37755612,31.98698301
B0FFFT02K0,摩托车维修,125.249017,43.882572,40200,431,220106,58.27596921,31.12746178
B0FFFU1GRZ,摩托车服务相关,125.16533,44.4378,40000,431,220122,53.7774856,60.97300598
B0FFFU1RXY,摩托车维修,125.263203,43.853306,40200,431,220104,59.03851881,29.5543068
B0FFFV90VD,摩托车销售,124.605865,43.798581,40100,431,220184,23.70418709,26.61263706
B0FFFVH5YJ,摩托车维修,124.5945,43.795218,40200,431,220184,23.0932766,26.43186346
B0FFFWSF30,摩托车销售,124.424081,43.807135,40100,431,220184,13.93262945,27.07244597
B0FFFWVP4B,摩托车销售,124.426131,43.807482,40100,431,220184,14.04282448,27.0910985
B0FFFZ06TG,摩托车维修,125.242527,43.926077,40200,431,220106,57.92710787,33.46601532
B0FFFZ0O09,摩托车维修,125.256337,43.916229,40200,431,220106,58.66944609,32.93664915
B0FFFZND7O,摩托车维修,125.316941,43.931881,40200,431,220103,61.92713367,33.77800163
B0FFFZX4FU,摩托车服务相关,125.241488,43.880215,40000,431,220106,57.8712578,31.00076438
B0FFG00ZVA,摩托车维修,125.282257,43.89082,40200,431,220106,60.06274129,31.57082208
B0FFG0662Y,摩托车维修,125.231405,43.841612,40200,431,220106,57.32925952,28.92571135
B0FFG10OLG,摩托车维修,125.467879,43.967421,40200,431,220103,70.04060552,35.68840716
B0FFG10OS9,摩托车维修,125.477565,43.966085,40200,431,220103,70.5612636,35.61659225
B0FFG10PT4,摩托车维修,125.46793,43.967401,40200,431,220103,70.04334696,35.68733209
B0FFG10Q4U,摩托车维修,125.469627,43.95887,40200,431,220103,70.13456694,35.2287595
B0FFG1EZ4E,摩托车维修,126.152036,44.796566,40200,431,220182,106.816557,80.25799613
B0FFG1EZC8,摩托车销售,126.152907,44.795054,40100,431,220182,106.8633764,80.17672057
B0FFG1EZZR,摩托车服务相关,126.154504,44.790276,40000,431,220182,106.9492211,79.91988553
B0FFG1HU23,摩托车服务相关,125.006597,43.870984,40000,431,220184,45.24500386,30.50456422
B0FFG1HU6E,摩托车维修,124.765634,43.880767,40200,431,220184,32.29235763,31.0304364
B0FFG1I7MM,摩托车维修,125.641905,43.955497,40200,431,220113,79.39514217,35.04744837
B0FFG1LXZG,摩托车服务相关,125.470431,44.141764,40000,431,220103,70.1777849,45.05998372
B0FFG2JG4N,摩托车维修,125.295363,43.570849,40200,431,220104,60.76723692,14.37120566
B0FFG2QCLR,摩托车维修,125.71107,44.537166,40200,431,220183,83.11301495,66.31429342
B0FFG2VNKH,摩托车维修,125.704934,44.581651,40200,431,220183,82.78318241,68.70552556
B0FFG46Q4Z,摩托车维修,126.893379,44.868036,40200,431,220182,146.666466,84.09977112
B0FFG46QZB,摩托车维修,126.892762,44.978507,40200,431,220182,146.6333,90.0379931
B0FFG46RN5,摩托车维修,126.725396,45.136235,40200,431,220182,137.6367628,98.51645239
B0FFG48OSD,摩托车维修,126.365325,45.085851,40200,431,220182,118.2816241,95.80812734
B0FFG4AEGU,摩托车服务相关,126.319805,44.9881,40000,431,220182,115.8347569,90.55365208
B0FFG4AF10,摩托车维修,126.32094,44.982904,40200,431,220182,115.8957673,90.27434799
B0FFG4Q96F,摩托车维修,125.351467,44.771536,40200,431,220122,63.78303298,78.9125417
B0FFG4Q9C5,摩托车维修,125.267089,44.679586,40200,431,220122,59.24740558,73.96989149
B0FFG4QA3Y,摩托车服务相关,125.128982,44.671088,40000,431,220122,51.8236471,73.51309278
B0FFG4QAHY,摩托车服务相关,125.123072,44.669001,40000,431,220122,51.50596289,73.40090887
B0FFG4V1E2,摩托车服务相关,125.459758,44.47892,40000,431,220183,69.60407195,63.183357
B0FFG4V2NG,摩托车销售,125.40362,44.614186,40100,431,220122,66.58644827,70.4544013
B0FFG4V2OX,摩托车维修,125.458702,44.479568,40200,431,220183,69.54730807,63.21818938
B0FFG4V2PP,摩托车服务相关,125.400865,44.615917,40000,431,220122,66.4383569,70.5474489
B0FFG4X776,摩托车服务相关,125.819731,44.66265,40000,431,220183,88.95394278,73.05951929
B0FFG4YTM8,摩托车服务相关,126.18287,44.638333,40000,431,220183,108.4739977,71.75239123
B0FFG4YX3I,摩托车维修,126.191614,44.640639,40200,431,220183,108.9440199,71.8763472
B0FFG4YZL1,摩托车维修,126.027622,44.591922,40200,431,220183,100.1288476,69.25762953
B0FFG50431,摩托车维修,126.310596,44.57623,40200,431,220183,115.3397393,68.4141269
B0FFG505Q7,摩托车维修,126.318359,44.574814,40200,431,220183,115.7570291,68.33801169
B0FFG52KJH,摩托车销售,126.826714,44.580515,40100,431,220182,143.0829774,68.64446138
B0FFG52PCZ,摩托车维修,126.96021,44.710373,40200,431,220182,150.2588777,75.62480581
B0FFG5776S,摩托车维修,126.346777,44.368668,40200,431,220113,117.284601,57.25690708
B0FFG583EV,摩托车服务相关,125.713078,44.540056,40000,431,220183,83.22095232,66.46964154
B0FFG58IDE,摩托车销售,126.200056,44.489721,40100,431,220113,109.3978084,63.76395042
B0FFG5AB6D,摩托车维修,125.842853,44.422287,40200,431,220183,90.1968352,60.13912526
B0FFG5ACAK,摩托车销售,125.847147,44.536341,40100,431,220183,90.42765347,66.26994664
B0FFG5BHKO,摩托车销售,125.270132,44.26445,40100,431,220122,59.41097801,51.65480681
B0FFG5BHVE,摩托车维修,125.205784,44.168392,40200,431,220122,55.95203667,46.49133652
B0FFG5WN5F,摩托车维修,125.888984,43.896424,40200,431,220113,92.67654587,31.87205766
B0FFG62NSO,摩托车维修,125.578015,43.850466,40200,431,220105,75.96082002,29.40164637
B0FFG65U7P,摩托车服务相关,125.667631,43.523818,40000,431,220112,80.77800916,11.84311668
B0FFG66V86,摩托车维修,125.658951,43.516568,40200,431,220112,80.31142728,11.45340255
B0FFG6C1G9,摩托车维修,125.584019,43.635052,40200,431,220112,76.28355707,17.82235271
B0FFG6CH4E,摩托车维修,125.386027,43.613796,40200,431,220102,65.6407599,16.67976464
B0FFG6E11G,摩托车服务相关,124.302389,43.881757,40000,431,220184,7.391237506,31.08365254
B0FFG6E7Q0,摩托车维修,124.437612,43.941385,40200,431,220184,14.65997039,34.28887654
B0FFG6GAC4,摩托车服务相关,124.642336,44.39734,40000,431,220122,25.66463729,58.79813238
B0FFG6GB8S,摩托车服务相关,124.642919,44.396935,40000,431,220122,25.69597568,58.77636214
B0FFG6GBC5,摩托车服务相关,124.632339,44.393475,40000,431,220122,25.12726182,58.59037444
B0FFG6GX4D,摩托车销售,125.259152,43.969028,40100,431,220106,58.82076268,35.77478931
B0FFG6HP81,摩托车维修,125.923673,43.418788,40200,431,220112,94.54120703,6.197368435
B0FFG6J2EO,摩托车服务相关,124.819411,43.508342,40000,431,220184,35.18306888,11.01122484
B0FFG6KFC7,摩托车维修,124.741358,43.460291,40200,431,220184,30.98743347,8.428307114
B0FFG6OW53,摩托车销售,124.814341,43.49928,40100,431,220184,34.91053776,10.52410906
B0FFG805LC,摩托车服务相关,124.999903,43.99377,40000,431,220122,44.88517678,37.10476268
B0FFG85TGG,摩托车维修|摩托车服务,126.763794,44.859908,040200|040100,431,220182,139.7007963,83.66286126
B0FFG88IMG,摩托车维修,126.527706,44.815709,40200,431,220182,127.0101992,81.28700268
B0FFG89FT2,摩托车维修,126.568853,44.820464,40200,431,220182,129.2220016,81.5426014
B0FFG89PCD,摩托车服务相关,125.316544,43.933409,40000,431,220103,61.90579346,33.86013724
B0FFG89PIE,摩托车销售,125.316362,43.933216,40100,431,220103,61.89601029,33.84976279
B0FFG89POO,摩托车服务相关,125.316539,43.93349,40000,431,220103,61.90552469,33.86449129
B0FFG89PTK,摩托车服务相关,125.316416,43.933836,40000,431,220103,61.89891299,33.88309006
B0FFG89PVF,摩托车服务相关,125.316575,43.933893,40000,431,220103,61.90745983,33.88615402
B0FFG89QOV,摩托车销售,125.316984,43.934476,40100,431,220103,61.92944508,33.91749241
B0FFG89QT8,摩托车服务相关,125.317065,43.934178,40000,431,220103,61.93379913,33.90147382
B0FFG89RRY,摩托车服务相关,125.316896,43.933704,40000,431,220103,61.92471476,33.87599458
B0FFG8IZJ8,摩托车维修,124.813494,43.498124,40200,431,220184,34.8650084,10.46196981
B0FFG8JDEB,摩托车维修,124.802913,43.50476,40200,431,220184,34.29624079,10.81867919
B0FFG8JDG4,摩托车维修,124.798435,43.501865,40200,431,220184,34.05553184,10.6630623
B0FFG8JK03,摩托车销售,126.292551,44.797827,40100,431,220182,114.3697543,80.32577951
B0FFG8NI01,摩托车维修,125.081225,43.72525,40200,431,220184,49.25653295,22.67082648
B0FFG8OC1K,摩托车维修,124.875849,43.696549,40200,431,220184,38.21681866,21.12804232
B0FFG8U3B1,摩托车销售,124.997725,43.869642,40100,431,220184,44.76810128,30.4324268
B0FFG8U3DT,摩托车销售,124.427579,43.808022,40100,431,220184,14.12065979,27.12012548
B0FFG8U3NC,摩托车维修,124.309309,43.795849,40200,431,220184,7.763212922,26.46578202
B0FFG8U3TM,摩托车维修,124.593388,43.795567,40200,431,220184,23.03350251,26.45062349
B0FFG8U4GF,摩托车维修,125.07786,43.721631,40200,431,220184,49.07565184,22.47629194
B0FFG921WS,摩托车维修,125.226987,43.859413,40200,431,220106,57.0917758,29.88258048
B0FFGA00WB,摩托车维修,125.713325,44.54002,40200,431,220183,83.23422948,66.46770641
B0FFGA07PG,摩托车维修,125.366826,43.893139,40200,431,220105,64.60863564,31.69547684
B0FFGA0U4W,摩托车维修,125.825475,44.147304,40200,431,220113,89.26270387,45.35777907
B0FFGA74L6,摩托车维修,125.384779,43.871694,40200,431,220105,65.57367532,30.54272933
B0FFGAE203,摩托车维修,125.302557,43.832122,40200,431,220104,61.15394084,28.415589
B0FFGAEV0G,摩托车销售,125.669556,43.525176,40100,431,220112,80.88148498,11.91611417
B0FFGAIJ61,摩托车维修,125.287489,43.875402,40200,431,220104,60.3439805,30.74204795
B0FFGAJTBL,摩托车维修,126.55264,44.838516,40200,431,220182,128.3504933,82.5129627
B0FFGAX1DB,摩托车销售,124.814106,43.499166,40100,431,220184,34.89790565,10.51798114
B0FFGBK0J7,摩托车维修,125.690415,43.524319,40200,431,220112,82.00273284,11.87004727
B0FFGBTFCB,摩托车维修,125.267812,43.89035,40200,431,220106,59.28626948,31.54555785
B0FFGBTI2S,摩托车销售,125.340515,43.893501,40100,431,220102,63.19432275,31.71493567
B0FFGIS5Y4,摩托车维修,125.143986,43.950326,40200,431,220106,52.63016721,34.76948813
B0FFGJADZD,摩托车维修,125.092428,43.7216,40200,431,220184,49.85873535,22.47462558
B0FFGK8LW3,摩托车销售,126.951973,44.710573,40100,431,220182,149.8161087,75.63555655
B0FFGKXWLD,摩托车维修,124.805307,43.503305,40200,431,220184,34.42492708,10.74046759
B0FFGPIS6Q,摩托车维修,125.688177,43.531979,40200,431,220112,81.88243212,12.2818004
B0FFGPJNFG,摩托车服务相关,126.155846,44.788529,40000,431,220182,107.0213585,79.82597786
B0FFGT53LO,摩托车维修,125.317177,43.933237,40200,431,220103,61.93981954,33.85089161
B0FFGXHJUT,摩托车维修,124.792961,43.397728,40200,431,220184,33.76128424,5.065316088
B0FFGXWOL7,摩托车销售,126.341079,44.367489,40100,431,220113,116.9783125,57.1935315
B0FFGXX0LJ,摩托车维修,126.478573,44.606446,40200,431,220182,124.36912,70.03834787
B0FFGZN8WN,摩托车销售,126.201452,44.28253,40100,431,220113,109.4728485,52.62667322
B0FFH1FBG9,摩托车维修,125.381591,43.920768,40200,431,220105,65.40230861,33.18063707
B0FFH20I12,摩托车维修,125.338628,43.941663,40200,431,220103,63.09288957,34.30382006
B0FFH27ROX,摩托车维修,125.407662,43.902792,40200,431,220105,66.80372061,32.21436105
B0FFH2AILV,摩托车销售,124.809527,43.303496,40100,431,220184,34.65176758,0
B0FFH2C1S0,摩托车维修|生活服务,125.354945,43.930949,040200|071200,431,220103,63.96998825,33.72790321
B0FFH2IQYR,摩托车销售,126.354432,44.371391,40100,431,220113,117.6960853,57.40327833
B0FFH2VLH6,摩托车维修,125.153086,44.443293,40200,431,220122,53.11932563,61.2682749
B0FFH2XCR6,摩托车服务相关,125.381503,43.872411,40000,431,220105,65.39757829,30.58127072
B0FFH35QVC,摩托车维修,125.192333,43.851129,40200,431,220106,55.22899602,29.43728505
B0FFH3AHVC,摩托车维修,125.242216,43.896655,40200,431,220106,57.91039048,31.88447476
B0FFH3BPO2,摩托车维修,125.240536,43.894435,40200,431,220106,57.82008431,31.7651416
B0FFH3D7S4,摩托车服务相关,124.804304,43.491483,40000,431,220184,34.37101215,10.10499167
B0FFH3E0PF,摩托车服务相关,124.814699,43.512848,40000,431,220184,34.92978158,11.25343889
B0FFH3M71S,摩托车服务相关,125.435935,43.883189,40000,431,220105,68.3234982,31.1606278
B0FFH40FTF,摩托车维修,125.273382,44.681689,40200,431,220122,59.58567744,74.08293547
B0FFH43T32,摩托车销售,124.832218,44.343405,40100,431,220122,35.87149217,55.89892804
B0FFH46UFK,摩托车销售,125.403691,44.614207,40100,431,220122,66.59026478,70.45553012
B0FFH49H5F,摩托车销售,124.833411,44.343431,40100,431,220122,35.9356203,55.90032564
B0FFH4A8C8,摩托车维修,126.552439,44.817749,40200,431,220182,128.3396888,81.39666018
B0FFH4AEQI,摩托车维修,125.246506,43.999248,40200,431,220103,58.14099373,37.3992253
B0FFH4SNLB,摩托车服务相关,125.317165,43.933489,40000,431,220103,61.93917449,33.86443754
B0FFH4TVFK,摩托车销售,126.344123,44.368272,40100,431,220113,117.1419387,57.23562062
B0FFH4YMAT,摩托车销售,126.095748,44.231388,40100,431,220113,103.7908703,49.87760289
B0FFH56QMJ,摩托车维修,125.408466,43.826183,40200,431,220102,66.84693857,28.09634593
B0FFH59PRW,摩托车维修,125.728562,44.534076,40200,431,220183,84.05327419,66.14819458
B0FFH59PX2,摩托车维修,125.407258,43.817471,40200,431,220102,66.78200413,27.62804394
B0FFH5GGIY,摩托车销售,126.090719,44.231437,40100,431,220113,103.520543,49.88023682
B0FFH5QNSX,摩托车销售,125.1642,43.778733,40100,431,220104,53.71674395,25.54573416
B0FFH60P65,摩托车维修,125.210727,43.802548,40200,431,220104,56.21774108,26.82587788
B0FFH60PTR,摩托车销售,125.702171,44.524335,40100,431,220183,82.63466101,65.62458005
B0FFH62TYV,摩托车维修,125.166675,43.778485,40200,431,220104,53.84978429,25.53240325
B0FFH62VUX,摩托车维修,126.550929,44.818327,40200,431,220182,128.2585208,81.4277298
B0FFH67G4K,摩托车销售,125.166994,44.436052,40100,431,220122,53.86693171,60.87904456
B0FFH67NUS,摩托车维修|汽车服务,125.262814,43.853057,040200|010000,431,220104,59.01760863,29.54092213
B0FFH67TNO,摩托车服务相关,125.686877,43.531696,40000,431,220112,81.81255234,12.26658811
B0FFH67XD6,摩托车服务相关,125.24136,43.927397,40000,431,220106,57.86437733,33.53697016
B0FFH683SY,摩托车维修,125.271216,43.880162,40200,431,220106,59.46924699,30.99791543
B0FFH6880F,摩托车维修,125.650812,43.522911,40200,431,220112,79.87392614,11.7943621
B0FFH6D22P,摩托车销售,126.563538,44.831329,40100,431,220182,128.9363008,82.12663505
B0FFH6FXSY,摩托车维修,125.709231,44.534393,40200,431,220183,83.01416194,66.16523449
B0FFH6FXWB,摩托车维修,125.707983,44.53164,40200,431,220183,82.94707736,66.01725063
B0FFH6FY28,摩托车服务相关,125.709345,44.534421,40000,431,220183,83.02028986,66.16673959
B0FFH6G11S,摩托车服务相关,125.659846,43.537286,40000,431,220112,80.35953682,12.56707115
B0FFH6G79E,摩托车维修,125.708536,44.532514,40200,431,220183,82.97680314,66.06423134
B0FFH6KFH3,摩托车销售,124.863805,44.101469,40100,431,220122,37.56940943,42.89397948
B0FFH77NME,摩托车销售,124.604956,43.796814,40100,431,220184,23.655325,26.51765432
B0FFH80S56,摩托车销售,125.316699,43.933703,40100,431,220103,61.91412528,33.87594082
B0FFH88LC2,摩托车服务相关,124.4279,43.808566,40000,431,220184,14.13791472,27.14936748
B0FFH88LDX,摩托车维修,124.42792,43.80859,40200,431,220184,14.1389898,27.15065757
B0FFH8UDMW,摩托车维修,124.826092,43.504453,40200,431,220184,35.54219717,10.80217681
B0FFH8X00J,摩托车维修,125.084142,43.718443,40200,431,220184,49.41333242,22.30492523
B0FFH915J7,摩托车销售,125.365061,44.315269,40100,431,220122,64.5137604,54.38651471
B0FFH9E86R,摩托车维修,125.122848,43.896244,40200,431,220106,51.49392207,31.862382
B0FFH9JZP3,摩托车维修,124.813759,43.498267,40200,431,220184,34.87925312,10.46965659
B0FFHBXRWT,摩托车维修,125.088011,43.720137,40200,431,220184,49.62130538,22.39598396
B0FFHEZ4B9,摩托车维修,126.377258,44.53248,40200,431,220183,118.9230667,66.06240371
B0FFHEZLLT,摩托车维修,126.322775,44.977884,40200,431,220182,115.9944053,90.00450456
B0FFHEZN5H,摩托车销售,126.321204,44.983493,40100,431,220182,115.9099583,90.30600891
B0FFHF290Q,摩托车销售,125.269217,43.889255,40100,431,220106,59.36179339,31.48669758
B0FFHFEQKD,摩托车销售,124.770251,43.883563,40100,431,220184,32.54053833,31.18073167
B0FFHFLNKO,摩托车服务相关,125.711195,44.537363,40000,431,220183,83.11973416,66.3248829
B0FFHFLPW5,摩托车维修,125.147111,44.296671,40200,431,220122,52.79814743,53.3868039
B0FFHFOAZW,摩托车维修,124.781232,43.882775,40200,431,220184,33.13080741,31.13837378
B0FFHG7N08,摩托车服务相关,125.328443,43.885634,40000,431,220102,62.54540842,31.29205553
B0FFHH7UBP,摩托车维修,125.258165,43.912731,40200,431,220106,58.7677078,32.7486188
B0FFHHYF6Y,摩托车服务相关,125.389846,43.87461,40000,431,220105,65.84604518,30.69947504
B0FFHIADP9,摩托车销售,125.340186,43.895049,40100,431,220102,63.17663779,31.79814636
B0FFHJR6QV,摩托车维修,125.299998,43.801727,40200,431,220102,61.01638519,26.78174611
B0FFHL88VT,摩托车维修,125.18932,44.43469,40200,431,220122,55.06703621,60.80583206
B0FFHLSGZR,摩托车销售|购物服务,125.340016,43.89743,040100|060000,431,220102,63.16749967,31.92613385
